"ID","MOTHER","FATHER"
9079,6974,6921
9078,6974,6921
9077,6974,6921
9215,6974,6921
9217,6974,6492
9216,6974,6492
9214,6974,6492
8912,6974,6921
8910,6974,6921
8908,6974,7689
8871,7040,6915
8872,7040,6915
8839,7040,6915
8838,7040,6915
8828,7616,7984
8827,7616,7984
8826,7616,7984
8825,7616,7984
9049,7616,7984
9024,7616,7984
9023,7616,7984
9022,7616,7984
8841,7764,8729
8755,7764,7267
9021,7764,8729
8817,7764,8729
8816,7764,8729
8814,7764,8729
9001,7764,8729
9156,7764,8729
9155,7764,8729
9154,7764,8729
9153,7764,8729
9248,7764,8729
9241,7764,6927
9239,7764,6927
9240,7764,8729
9000,7764,8729
8999,7764,8729
8998,7764,8729
8815,7764,8729
8823,7942,5466
8824,7942,5466
8793,7942,5466
8791,7942,5466
8792,7942,7267
8842,7947,6927
8818,7947,7689
9006,7947,6927
9010,7947,7689
9009,7947,7689
9135,7947,7689
9133,7947,6927
9132,7947,6927
9131,7947,6927
9008,7947,6927
9007,7947,6927
8819,7947,6927
9134,7947,7689
8813,8055,7710
8812,8055,7710
8973,8055,7267
8972,8055,7267
8971,8055,7267
9125,8055,7267
9124,8055,7814
9127,8055,7267
9126,8055,7267
8811,8055,7710
8974,8055,7814
8952,8063,7877
8787,8063,6688
8785,8063,6688
8786,8063,7877
8784,8063,7877
8931,8063,7615
8788,8063,6688
8930,8063,8603
8929,8063,8603
8928,8063,8603
9210,8300,6789
9266,8300,8697
9238,8304,4943
9265,8304,5466
9190,8304,6648
9071,8304,6648
8837,8353,6251
9020,8353,8752
9243,8354,6768
9654,8354,8706
9269,8354,8706
9264,8354,8706
8874,8370,6927
8990,8370,6927
8856,8370,6927
8854,8370,6927
8970,8370,6927
8969,8370,6927
9138,8370,6768
9136,8370,6768
9137,8370,6789
9226,8370,6927
9225,8370,8188
8855,8370,6924
9227,8370,6927
8968,8370,6927
9273,8384,6768
8950,8398,7900
9160,8398,7877
9158,8398,7877
8926,8398,6386
9161,8398,7877
9159,8398,7877
8891,8413,8649
8882,8413,8649
8881,8413,8649
9114,8413,7710
9112,8413,7710
8963,8413,7710
9113,8413,7877
9162,8430,8390
9163,8430,6789
9164,8430,8390
9271,8430,8390
9516,8430,8480
9047,8434,6386
9183,8434,6386
9184,8434,6915
9182,8434,6386
9045,8434,6386
9185,8434,6915
9046,8434,6915
9044,8434,6915
9025,8434,6270
8927,8448,8480
9089,8448,8480
9088,8448,8480
9087,8448,8480
8907,8448,8480
9061,8493,7615
9059,8493,7615
9058,8493,7615
9060,8493,7877
9207,8513,4943
8988,8513,6386
9194,8513,4943
9195,8513,4943
8989,8513,6386
8756,8530,7267
8754,8530,7877
8936,8555,8642
8937,8555,8642
9070,8555,7532
8938,8555,8642
8923,8555,8642
9062,8555,7532
9063,8555,8642
9224,8555,7532
9223,8555,7532
9064,8555,8642
9122,8557,7532
8848,8557,6808
8847,8557,6808
8846,8557,6808
8845,8557,6808
8849,8557,6808
9106,8557,7532
8875,8559,7984
9116,8559,6270
9115,8559,6270
8877,8559,8648
8876,8559,8648
9123,8589,8385
9247,8589,6492
8917,8589,8716
8916,8589,8716
8915,8589,8716
9098,8589,8499
9097,8589,8499
9234,8589,6492
9096,8589,8499
9095,8589,8499
8919,8589,8716
8918,8589,8716
9107,8607,6789
9237,8607,8747
8945,8607,6768
8944,8607,6768
8946,8607,8515
9104,8607,6789
9105,8607,8515
9208,8607,8515
9209,8607,8515
8959,8608,7532
8862,8610,6978
8960,8610,6978
8961,8610,6978
8962,8610,6978
9212,8610,6978
8833,8610,6978
8831,8610,6978
8957,8610,6978
8956,8610,6978
8832,8610,6978
8830,8610,6978
9197,8627,8188
9175,8627,8188
9573,8627,8486
9258,8627,8486
9205,8636,8512
9206,8636,8512
9030,8636,8512
9029,8636,8512
9028,8636,8512
9026,8636,8512
9193,8636,8512
9192,8636,8512
9027,8636,8512
8903,8687,8697
8904,8687,8697
9041,8687,8649
9019,8687,8649
9018,8687,8649
9148,8687,6924
9147,8687,6924
9221,8687,6927
9220,8687,6927
8852,8690,8502
9053,8690,7689
9052,8690,8498
9202,8690,4943
9201,8690,8502
8853,8690,6927
8850,8690,7426
9051,8690,7689
9050,8690,7689
9203,8690,8502
8851,8690,8502
8836,8693,7689
8835,8693,8498
8967,8693,8498
8964,8693,8498
9128,8693,8498
8834,8693,7689
9130,8693,8498
9129,8693,8498
8966,8693,8498
8965,8693,8498
8905,8705,6687
9074,8710,7160
9219,8710,7160
9218,8710,7160
9076,8710,7160
9075,8710,7160
9073,8710,7160
9267,8710,7160
9263,8710,7160
9200,8722,7426
9199,8722,7426
9198,8722,7426
9268,8722,6927
9558,8722,7426
9072,8722,7426
8790,8726,8414
8789,8726,8414
8933,8726,8414
9103,8726,8188
9102,8726,8188
9101,8726,8188
9100,8726,8188
9099,8726,8414
8934,8726,8414
8932,8726,8414
8886,8750,8747
8885,8750,8747
8884,8750,8747
8883,8750,8747
9228,8750,6251
9157,8750,6251
8914,8941,8567
9235,8941,8567
9236,8941,8567
8906,8941,8567
9213,8941,5195
9675,8943,5195
9540,9117,5195
9310,6316,6517
9693,6316,6517
9894,8434,6915
9631,8726,7615
9858,9083,7710
9309,8607,8498
9672,8589,8499
9656,8764,8767
9353,9117,8795
9311,9066,8878
9518,9117,8910
9445,8998,9000
9731,8998,9000
9503,9263,9227
9275,6724,9038
9276,6724,9038
9341,8849,8752
9284,7947,6927
9288,9216,9243
9289,8434,6915
9291,8448,8480
9344,8610,6978
9292,8610,6978
9293,8610,6978
9294,8055,7267
9295,4723,5466
9296,4723,5466
9301,8769,7814
9302,8769,7814
9304,8956,8850
9305,6974,6927
9336,8589,8499
9337,8589,8499
9312,6643,7814
9326,8710,7160
9327,8710,7160
9329,8710,7160
9322,9573,9267
9323,9573,6270
9330,7764,8729
9331,7764,8729
9332,7764,6921
9343,9050,9265
9333,9050,8934
9334,9050,8934
9355,6955,6924
9357,6955,6924
9358,6955,6924
9359,6955,6924
9363,6755,8888
9379,8693,8498
9381,8693,8498
9382,8693,8498
9362,8690,6921
9360,8690,8502
9361,8690,8502
9366,6536,9038
9364,6536,9038
9365,6536,9038
9368,5284,4896
9369,5284,4896
9367,5284,4896
9345,9159,8795
9346,9159,8795
9347,9159,8795
9348,9159,8795
9349,9159,8795
9383,8726,7615
9385,8726,7615
9386,8726,7615
9370,8687,8649
9371,8687,8649
9392,8687,8649
9376,9271,8978
9378,9271,7814
9375,9271,8978
9377,9271,8978
9372,9100,8365
9373,9100,8365
9374,9100,8365
9350,8979,9002
9351,8979,9002
9387,9163,8965
9388,9163,8965
9389,9163,8965
9354,9252,9251
9352,9252,9251
9415,6974,6921
9417,6974,6921
9414,6974,6921
9416,6974,6921
9398,8607,6927
9399,8607,6927
9400,8607,8515
9487,8943,8567
9436,8943,8567
9437,8943,8567
9421,6316,6517
9422,6316,6517
9424,6316,6517
9423,6316,6517
9409,8998,9000
9410,8998,9000
9411,8998,9000
9486,8589,8499
9431,8589,8499
9433,8589,8499
9434,8589,8499
9435,8589,8499
9432,8589,8499
9483,9268,8865
9413,9268,8865
9412,9268,8865
9438,8434,6915
9439,8434,6915
9440,8434,6915
9441,8434,6386
9406,7616,4900
9408,7616,4900
9405,7616,4900
9407,7616,4900
9485,8963,8878
9428,8963,7532
9429,8963,8878
9430,8963,7532
9394,8055,7267
9395,8055,7267
9396,8055,7267
9397,8055,7267
9402,9258,9002
9404,9258,9002
9403,9258,9002
9453,9130,6808
9484,8956,8850
9418,8956,8850
9419,8956,8850
9425,9249,9185
9426,9249,9185
9427,9249,8708
9446,6643,7814
9448,6643,7814
9450,6643,7814
9447,6643,7814
9449,6643,7814
9456,9132,8949
9454,9132,8949
9455,9132,8949
9497,8398,9073
9460,8398,9073
9461,8398,9073
9462,9082,9223
9463,9082,9223
9464,9082,9223
9465,9027,8390
9466,9027,8390
9467,9027,8390
9468,9027,9516
9469,9066,8391
9470,9066,8391
9472,9066,8391
9473,9066,8391
9471,9066,8391
9451,9113,9133
9452,9113,9133
9457,8559,8648
9458,8559,6921
9459,8559,8648
9488,6555,5195
9489,6555,8480
9490,6555,8480
9491,6555,8480
9492,6555,8480
9481,8806,9512
9482,8806,9512
9477,8966,8567
9478,8966,6927
9479,8966,8567
9480,8966,6921
9515,8849,8752
9500,8849,8752
9501,8849,9038
9493,6451,8188
9494,6451,8188
9495,6451,4943
9496,6451,8188
9474,9121,9143
9475,9121,9143
9476,9121,9143
9499,8855,9222
9498,8855,9222
9506,8710,7160
9508,8710,7160
9507,8710,7160
9505,8710,7877
9517,9020,6789
9509,9020,9273
9510,9020,9273
9511,9020,9273
9504,4976,8707
9443,4976,8707
9442,4976,8707
9444,4976,8707
9524,9159,8652
9525,9159,8652
9526,9159,8652
9527,9159,8652
9533,9252,9251
9534,9252,9251
9535,9252,9251
9523,9252,5466
9536,6724,8906
9528,6724,8906
9529,6724,8906
9530,6724,8906
9565,8788,9233
9566,8788,9233
9567,8788,6978
9541,9209,8977
9542,9209,8977
9543,9209,8977
9519,9050,8934
9520,9050,8934
9521,9050,8934
9522,9050,9265
9548,8863,8512
9546,8863,8512
9547,8863,8512
9552,9083,8729
9549,9083,8729
9550,9083,8729
9551,9083,8729
9539,8353,9022
9532,8353,9022
9553,8979,9002
9554,8979,9002
9555,8979,9002
9559,8989,8830
9560,8989,8830
9561,8989,8830
9576,9095,9089
9577,9095,6921
9574,9095,9089
9575,9095,9089
9580,7947,7689
9562,7947,7689
9563,7947,7689
9564,7947,7689
9582,6955,6924
9583,6955,6924
9598,6955,6924
9581,6955,6924
9602,9046,8498
9603,9046,8498
9604,9046,8498
9589,8055,5466
9590,8055,5466
9591,8055,5466
9594,9271,7814
9592,9271,8978
9593,9271,8978
9595,9271,8978
9596,8690,8502
9597,8690,8770
9621,6755,8865
9623,6755,8865
9624,6755,8888
9622,6755,8888
9630,8726,7615
9628,8726,7615
9629,8726,7615
9605,8687,8649
9606,8687,6648
9607,8434,6386
9608,8434,6386
9609,8434,6386
9611,8434,6386
9610,8434,6386
9612,6974,6921
9639,8693,8498
9641,8693,8498
9640,8693,8498
9642,8693,8498
9643,8693,8498
9627,5284,9267
9625,5284,9267
9626,5284,9267
9613,9163,8965
9614,9163,8965
9615,9163,8965
9616,9163,8965
9619,9130,6808
9620,9130,6808
9617,9100,8365
9618,9100,8365
9635,6643,7814
9633,6643,7814
9634,6643,7814
9637,9113,9133
9638,9113,9133
9636,9113,9133
9647,9132,8949
9648,9132,8949
9649,9132,8949
9650,9132,8949
9651,9132,8949
9572,8300,6789
9570,8300,8390
9571,8300,8390
9659,8559,4900
9660,8559,4900
9661,8559,4900
9644,9121,9143
9646,9121,9143
9662,8589,8499
9663,8589,8499
9664,8589,8499
9665,8589,8499
9666,8589,8499
9727,8943,5195
9668,8943,8567
9718,8607,8515
9673,8607,8515
9674,8607,8515
9699,9268,4943
9698,9268,4943
9700,9268,4943
9706,6316,6915
9707,6316,6517
9701,8855,9222
9702,8855,9222
9726,8963,8878
9689,8963,8502
9690,8963,8502
9584,8722,9144
9585,8722,9144
9586,8722,9144
9587,8722,9144
9588,8722,9144
9695,9066,8391
9694,9066,8391
9696,9066,8391
9697,9066,8391
9703,8966,8515
9704,8966,6927
9705,8966,8515
9709,8849,8752
9710,8849,8752
9711,8849,8752
9708,8849,8752
9755,8956,8850
9712,8956,8707
9713,8956,8850
9714,8956,8707
9720,9117,9076
9722,9117,9076
9721,9117,9076
9768,8710,7877
9728,8710,7160
9732,8710,7160
9733,8710,7160
9749,6555,8480
9723,9027,8865
9724,9027,8865
9725,8398,9073
9753,9082,9164
9752,9082,9164
9737,9252,9273
9734,9252,9273
9735,9252,9273
9736,9252,9273
9742,9050,9233
9743,9050,9233
9744,9050,9233
9745,9050,9233
9747,7616,9272
9748,7616,9272
9746,7616,9272
9738,6724,8906
9739,6724,8906
9740,6724,8906
9741,6724,8906
9774,6724,8906
9750,6451,7877
9751,6451,7877
9652,8821,9265
9653,8821,9265
9763,9249,9185
9764,9249,9185
9766,9249,9185
9765,9249,9185
9715,9033,8811
9716,9033,8811
9754,9239,9260
9667,9239,9260
9760,9099,8652
9771,8750,8983
9773,8750,8983
9770,8750,8983
9772,8750,8983
9767,8806,8697
9780,9654,8697
9758,9654,9007
9759,9654,9007
9685,4976,8707
9688,4976,8707
9684,4976,7877
9687,4976,7877
9686,4976,8707
9775,8610,6978
9776,8610,6978
9779,8610,6978
9719,8610,6978
9784,8959,8390
9785,8959,8912
9756,8959,8912
9757,8959,8912
9824,6974,6921
9825,6974,6927
9807,6974,6921
9806,6974,6921
9799,8726,7615
9800,8726,7615
9801,8726,7615
9812,8867,6270
9811,8867,6270
9813,8867,6270
9798,9159,9240
9797,9159,8752
9796,9159,9240
9815,9121,9164
9816,9121,9000
9814,9121,9143
9818,8559,6386
9817,8559,4900
9819,8559,6386
9820,9573,9071
9821,9573,9071
9786,9573,9071
9787,9573,9071
9831,8943,8567
9832,8943,5195
9833,8943,5195
9837,8589,8499
9839,8589,8499
9836,8589,8499
9838,8589,8499
9841,9214,5466
9842,9214,5466
9843,9214,5466
9845,8966,6927
9846,8966,6927
9847,8966,6927
9844,8966,6927
9803,8448,8947
9804,8448,9032
9805,8448,8947
9852,9046,8498
9853,9046,8498
9851,9046,8498
9848,9083,8729
9849,9083,8729
9850,9083,8729
9854,8855,9222
9855,6955,6924
9856,6955,6924
9857,6955,6924
9859,8979,5466
9860,6316,6517
9861,6316,6517
9862,6316,6386
9872,8055,7814
9873,8055,5466
9871,8055,7814
9907,9113,7814
9874,9113,7814
9875,9113,7814
9915,5284,8512
9883,5284,9267
9884,5284,9267
9890,9130,7814
9891,9130,6808
9886,9163,8512
9887,9163,8512
9888,9130,6808
9937,6643,7814
9905,8989,8830
9906,8989,8830
9897,8690,8498
9898,8690,8498
9899,8690,8498
9900,8690,8502
9912,8687,8486
9913,8687,6927
9914,8687,6927
9902,8849,8752
9903,8849,8752
9904,9100,8365
9908,9132,8498
9909,9132,8949
9910,9132,8949
9918,8434,6915
9919,8434,6915
9920,8434,6386
9927,6755,8888
9928,6755,8888
9924,8963,8888
9925,8963,8888
9926,8963,8878
9946,8434,6270
9921,6724,8906
9922,6724,8906
9923,6724,8906
9876,4976,7710
9877,4976,8707
9878,4976,7710
9879,8941,8499
9880,8941,7710
9881,8941,8567
9940,9258,8652
9895,8883,8832
9342,8855,4943
9822,9159,4943
9788,6392,9127
9863,6392,9127
9826,6536,8930
9828,6536,8930
9538,8304,6648
9945,8304,6648
9943,8304,8365
9954,8384,6768
9939,8384,9038
9795,8413,8486
9809,8413,8486
9952,8430,8644
9794,8430,9266
9835,8430,9266
9834,8448,8947
9545,8555,7532
9829,8555,7532
9830,8555,7532
9942,8555,7532
9569,8610,8486
9679,8627,8188
9864,8627,8697
10516,8636,9264
9601,8710,8928
9882,8815,8697
9951,8821,9265
9782,8867,6270
9790,8867,6270
9823,8876,6978
9893,8876,6978
9950,8883,8832
9808,8941,8567
9827,8941,8567
9791,9094,8486
9865,9111,8697
9579,9117,5195
9681,9157,9120
9792,9180,6386
9931,9180,9217
9778,9214,8819
9777,9214,9182
9600,9239,9129
9578,9254,9217
10544,9263,6270
9682,9263,6789
9557,9263,9558
9955,9573,9045
10571,8384,9127
10555,8815,9129
10525,9014,8865
10530,9096,8865
10090,4976,8188
10230,4976,8188
10393,5284,4943
10318,6643,9273
10319,6643,9182
10481,6643,9182
10024,6724,8752
10025,6955,5195
10392,7616,9120
10456,8398,9416
10502,8610,6978
10503,8610,6978
10249,8726,8486
10258,8821,6927
10312,8849,8486
10356,8963,8878
10156,9066,6648
10508,9066,5466
10500,9121,9143
10289,9159,9134
10120,9163,8965
10410,9249,9185
10101,9377,5466
10301,9377,5466
10495,9377,5466
10342,9474,9592
10193,9507,8865
10194,9507,9185
10366,9549,9133
10232,9562,8910
10157,9571,8978
10158,9571,8978
10250,9708,9459
10251,9708,9459
10253,9708,9459
9996,9813,8652
10511,6555,8480
10510,8607,8983
10537,8941,9000
10536,9027,9045
10005,9066,9893
10522,9099,9182
10007,9159,8652
10017,9813,9954
10018,9813,9954
10032,8855,9563
9956,9163,9954
9957,9163,8965
9959,9163,8965
9960,8055,7160
9961,8055,9251
9962,8055,7160
9963,8055,9251
9964,9377,5466
9965,9377,5466
9966,9377,5466
9967,9254,9240
9968,9254,9240
9969,9252,9273
9970,9252,9273
9971,9159,8652
9974,6643,9182
9976,6643,9182
9977,6643,9182
9980,9813,9954
9982,9813,9954
9983,9214,5466
9984,9214,5466
9986,9214,5466
9988,9066,9893
9989,9066,9893
9990,8434,6915
9997,5284,9267
9998,5284,9267
9999,5284,9267
10000,5284,9267
10001,9066,6808
10002,9066,6808
10011,9121,9127
10012,9121,9143
10013,9121,9127
10014,9121,9143
10015,6724,8752
10016,6724,8906
10019,6955,6924
10020,6955,6924
10021,8726,7615
10023,8726,7615
10026,9046,7689
10027,9046,7689
10028,9046,7689
10029,9046,8983
10035,8963,9144
10036,8963,9144
10038,8979,8652
10039,8979,8652
10040,8448,8947
10041,8448,8947
10042,8448,8947
10043,9258,9134
10044,9258,9134
10045,9258,9134
10046,9258,9134
10047,8750,8983
10049,8750,8983
10050,8750,8983
10051,8956,9564
10052,8956,9564
10053,8956,9564
10055,8849,8752
10059,8589,8567
10060,8589,8567
10064,6755,8888
10066,6755,8888
10067,9377,5466
10068,9377,8830
10070,9159,8652
10071,9159,9185
10072,9159,8652
10073,9159,8652
10074,9159,8652
10076,6643,6648
10077,8610,6270
10079,8610,6270
10080,9214,5466
10082,9214,5466
10083,9214,5466
10084,9813,8652
10085,9813,9954
10086,9813,8652
10087,9254,9151
10088,9254,9151
10089,9254,9151
10091,9474,9260
10092,9474,9260
10093,9474,9089
10094,9163,8965
10095,9163,8965
10097,8430,8965
10098,9252,9273
10099,9252,9273
10104,9066,9893
10109,9121,9143
10110,8693,8498
10111,8693,8498
10114,9571,8978
10116,8687,9233
10117,8687,8649
10118,8687,8649
10119,8687,8486
10121,7616,9681
10122,7616,9120
10123,7616,9089
10124,7616,9120
10126,8943,8567
10127,8943,5195
10129,9268,4943
10130,9268,4943
10131,9268,4943
10132,9050,9129
10133,9050,9233
10134,9050,9129
10135,9050,9129
10136,9549,9133
10137,9549,9133
10139,8055,9954
10140,8055,9251
10141,8055,9251
10142,8941,6927
10143,8941,9000
10145,8690,8502
10146,8690,8502
10148,8722,9144
10149,8722,9144
10150,9033,9640
10151,9033,9640
10155,9595,9626
10160,5284,9267
10161,5284,9267
10162,9507,8865
10163,9507,8865
10167,9604,6270
10169,9604,9164
10170,8559,4900
10171,8559,4900
10172,8559,4900
10173,8559,4900
10175,9046,7689
10176,9046,7689
10177,8710,7160
10178,8710,5466
10181,8434,6915
10182,8434,6915
10189,9082,9223
10190,9082,9223
10191,9082,9223
10192,9082,9223
10195,9249,8978
10196,9249,8978
10198,9249,9185
10199,9249,8978
10201,9100,6808
10202,9100,6808
10203,8806,9782
10204,8806,9782
10205,8806,9782
10207,9099,9182
10209,8979,8652
10210,8979,8652
10211,8979,8652
10212,8607,8515
10213,8607,8498
10216,9951,8819
10217,9951,8819
10218,6724,8906
10219,6724,8906
10220,6724,8906
10221,4976,8486
10223,4976,8188
10224,9790,9449
10225,9790,9449
10226,9790,9449
10227,9790,9089
10228,6955,6924
10229,6955,6924
10233,8956,9564
10234,8956,9564
10235,8956,9564
10236,8726,7615
10237,8726,7615
10238,8726,7615
10240,8821,9045
10241,8821,6927
10243,8989,8830
10244,8989,8830
10247,9931,8770
10254,8855,9563
10255,8855,9563
10256,7947,7160
10257,8855,9563
10259,8750,8983
10260,8750,8983
10261,8750,8983
10262,8750,8983
10263,8448,8947
10265,8448,8947
10266,8448,8947
10267,8589,8567
10268,8589,8567
10269,9808,6808
10270,8589,8567
10271,6755,8888
10272,6755,9116
10273,6755,9116
10274,8398,9416
10275,8398,9416
10276,8398,9416
10277,9159,8652
10278,9159,8652
10279,9159,8652
10280,9550,8830
10281,9377,9151
10282,9377,5466
10286,9163,8965
10287,9163,8965
10290,6555,4943
10291,6555,4943
10292,6555,4943
10293,8849,8486
10294,8849,8752
10295,8849,8752
10296,8849,8752
10297,6451,8707
10298,6451,8707
10299,6451,8707
10300,6643,9182
10302,9813,9954
10303,9813,9954
10304,9813,9954
10305,8610,6978
10306,8610,6978
10307,8610,6978
10309,8693,8498
10311,8693,8498
10313,9066,9893
10314,9066,9893
10315,9066,9893
10316,9066,8978
10320,9813,9954
10322,9474,9260
10323,9474,9260
10324,9121,9143
10326,9121,9143
10327,8941,8830
10328,8941,8498
10329,8941,9000
10331,8687,8486
10332,8687,8649
10333,8687,8649
10334,9099,8652
10335,9099,9592
10336,9099,9182
10337,8851,8947
10340,9214,8978
10341,9214,8978
10344,8055,9182
10345,8055,9182
10348,9549,9133
10349,9549,9133
10352,8690,8502
10353,8690,8502
10354,8690,8502
10355,9214,8978
10357,9033,9640
10358,9033,9640
10359,9033,9640
10363,9507,8978
10364,9507,8865
10365,9507,8978
10367,9562,8910
10369,9050,9129
10370,9050,9129
10371,9050,9233
10372,7616,9120
10373,7616,9120
10374,7616,9120
10375,5284,4943
10376,5284,9267
10378,8979,8652
10379,8979,8652
10384,8559,6915
10385,8559,6915
10388,9407,5466
10389,9407,8930
10391,9407,9882
10394,9571,9120
10395,8607,8498
10396,8607,8498
10398,6724,8906
10399,6724,8906
10400,6724,8906
10401,6724,8906
10402,9100,6808
10404,9100,6808
10405,9100,6808
10406,9249,8830
10407,9249,9185
10408,9249,8830
10409,6724,8906
10411,6955,8515
10412,6955,6927
10413,6955,6924
10414,6955,6924
10415,9082,9071
10417,9082,9626
10418,9082,9626
10419,8956,9564
10420,8956,9564
10421,8956,9564
10422,8956,9564
10423,4976,7710
10425,4976,8188
10427,9790,9449
10428,9790,9449
10429,9790,9449
10430,8963,8515
10431,8963,8515
10433,8963,8515
10434,9570,9222
10435,9570,9222
10436,9159,8652
10437,9159,8652
10438,8855,9563
10440,6955,6924
10441,8989,8830
10442,9817,4943
10443,9817,4943
10444,9817,4943
10445,9817,4943
10446,9159,8652
10447,8398,9416
10448,8398,9416
10449,8398,9416
10450,9163,9260
10452,9163,9260
10453,8589,8567
10454,8589,8567
10455,8589,8567
10457,9951,9069
10458,9951,9069
10459,9951,9069
10460,9951,9069
10461,6643,8652
10462,6643,9273
10463,8693,8498
10464,8693,8498
10465,8693,8498
10466,8693,8498
10467,8821,6927
10469,8821,6927
10470,9163,9260
10471,8849,8752
10472,8849,8752
10473,8849,8752
10474,9050,9796
10475,9050,9796
10476,9050,9796
10477,9254,8830
10478,6755,8888
10479,6755,8888
10480,6755,8888
10482,9377,9182
10483,9377,5466
10484,9813,9954
10485,9813,9954
10486,9121,9143
10487,9121,9143
10488,9121,9143
10489,8941,9000
10490,8610,6915
10491,8610,6978
10492,9471,9667
10493,9471,9667
10496,9066,5466
10497,9066,5466
10498,9066,5466
10499,9121,9143
10501,8941,9000
10504,6555,9633
10505,6555,8752
10506,6555,9633
10507,6555,9633
10031,8855,9563
10022,8726,7615
10048,8750,8983
10056,8849,8752
10078,8610,6978
10096,9163,8965
10112,8693,8498
10125,8943,8567
10128,9268,4943
10138,9549,9133
10144,8690,8498
10147,8722,9144
10153,9595,9626
10154,9595,9626
10159,5284,9267
10165,9407,9000
10166,9407,8929
10168,9604,9164
10180,8434,6915
10197,9249,9185
10200,9100,6808
10206,9099,8652
10215,9100,6808
10222,4976,8486
10239,8821,6927
10242,8989,8830
10245,8989,8830
10246,9931,8770
10248,9931,8770
10264,8448,8947
10283,9254,9240
10284,9254,8830
10285,9163,8965
10310,8693,8498
10321,9474,9260
10325,9121,9143
10330,8687,8649
10338,8851,9116
10339,9214,8978
10343,8055,9182
10346,8055,9182
10347,9549,9133
10350,9549,9133
10351,8690,8502
10360,9046,7689
10362,9507,8865
10368,9050,9233
10377,8979,8652
10390,9407,8929
10397,8607,8498
10403,9100,6808
10424,4976,7710
10426,9790,9449
10432,8963,8515
10451,9163,9260
10468,8821,6927
10514,8797,8697
10527,9130,9266
10528,9808,9757
10529,9604,9164
10532,9263,9622
10533,8883,8832
10534,9808,9757
10539,8627,8486
10543,9792,9632
10545,9690,9145
10548,9829,9116
10549,9654,9016
10551,9817,9796
10552,8300,6789
10553,9403,9835
10554,9561,9002
10556,8863,8512
10558,9778,6927
10560,8430,9266
10561,9719,8978
10562,8883,8832
10563,10544,9625
10564,9651,9129
10566,9873,9364
10567,9654,9007
10570,9651,9129
10572,8788,9016
10573,9834,9447
10574,9258,9569
10575,8883,8832
10576,8867,6270
10577,8555,8486
10578,9690,9145
10580,9834,9447
10581,8907,9367
10584,9736,9590
10776,9263,9272
10777,9792,9265
10738,4976,8865
10739,4976,10525
10681,8693,8906
10728,8788,9505
10783,8788,9505
10732,8849,8486
10723,8941,7710
10646,8959,9223
10845,9033,9640
10861,9066,9045
10694,9099,9133
10695,9099,9133
10716,9163,9592
10717,9214,8978
10718,9249,9185
10848,9549,9133
10906,9555,10534
10601,9813,9134
10602,9813,9134
10905,9951,9069
10733,9951,10580
10741,10154,10535
10903,10154,10535
10834,10351,8567
10761,10377,9954
10740,10566,9233
10747,8430,6789
10704,8788,9505
10907,8863,8697
10811,4976,8188
10812,4976,8486
10813,4976,8486
10814,4976,8486
10711,4976,8865
10618,5284,7615
10620,5284,7615
10621,5284,7615
10809,5284,7615
10808,5284,8865
10810,5284,8865
10864,6755,8486
10863,6755,8512
10644,6755,9547
10607,8434,9045
10608,8434,9045
10606,8434,9182
10817,8434,9185
10843,8434,10535
10640,8607,8515
10642,8607,8515
10839,8607,8515
10840,8607,8515
10841,8607,8515
10617,8693,8906
10784,8693,8906
10787,8693,8906
10785,8693,9144
10767,8788,9505
10768,8788,9505
10769,8788,9505
10682,8849,8486
10683,8849,9416
10892,8849,9416
10893,8849,9416
10894,8849,9416
10701,8855,8502
10702,8855,8502
10703,8855,8502
10874,8855,8502
10875,8855,8502
10877,8855,8502
10878,8855,8502
10876,8855,9233
10663,8941,9000
10665,8941,9000
10806,8941,9000
10807,8941,9089
10727,8956,10561
10856,8956,10561
10857,8956,10561
10858,8956,10561
10833,8963,8502
10666,8963,8515
10830,8963,8878
10831,8963,8878
10832,8963,8878
10667,8963,9144
10589,8979,9273
10591,8979,9273
10632,8979,9273
10633,8979,9273
10794,8979,9273
10795,8979,9273
10820,9033,8978
10647,9033,9640
10648,9033,9640
10649,9033,9640
10818,9033,9640
10819,9033,9640
10610,9046,9144
10611,9046,9144
10612,9046,9144
10593,9066,6648
10595,9066,8906
10592,9066,9592
10594,9066,9893
10622,9066,9893
10623,9066,9893
10625,9066,9893
10626,9066,9893
10798,9066,9893
10799,9066,9893
10800,9066,9893
10801,9066,9893
10757,9099,8978
10758,9099,9954
10759,9099,9954
10636,9100,6808
10637,9100,6808
10824,9100,6808
10825,9100,6808
10826,9100,6808
10635,9100,9954
10638,9121,9667
10788,9121,9667
10789,9121,9667
10585,9159,8965
10603,9159,8965
10604,9159,8965
10605,9159,8965
10763,9159,8965
10764,9159,8965
10765,9159,8965
10926,9159,8965
10927,9159,8965
10929,9159,8965
10930,9159,8965
10928,9159,9547
10654,9163,7814
10596,9163,9592
10597,9163,9592
10846,9163,9592
10847,9163,9592
10657,9214,8978
10658,9214,8978
10659,9214,8978
10869,9214,8978
10870,9214,8978
10897,9214,8978
10660,9249,9185
10662,9249,9185
10898,9249,9185
10899,9249,9185
10900,9249,9185
10901,9249,9185
10790,9377,6915
10650,9377,9251
10651,9377,9251
10652,9377,9251
10724,9377,9251
10791,9377,9251
10792,9377,9251
10780,9471,9667
10671,9549,9133
10672,9549,9133
10673,9549,9133
10674,9549,9133
10836,9549,9133
